3607,287,12832,1844,308,323,349,667,699,1846,1874
3608,3624,13188,3769,3605,8102,13187,3130,9710,1844,345
3610,668,1877,3632,3755,12822,9483,13653,13188,9499,352
3611,72,1558,3137,43,7736,14539,292,226,546,554
3612,6425,12956,3733,9469,9480,12883,12926,13240,3710,13144
3613,355,4127,9460,11371,13653,668,1877,2207,3632,3755
3614,6405,3700,3748,12896,683,1813,3640,3645,3646,3707
3615,349,352,667,699,1876,3681,3730,6442,7946,7998
3616,312,353,3716,7934,3769,7984,12897,274,1812,1829
3617,6450,279,317,3747,12928,3672,6410,7966,9499,9512
3618,3675,6440,684,3654,6649,7970,9487,12812,286,345
3619,1831,12835,12957,1855,12824,1802,9527,10823,12422,12801
3620,3767,8190,9631,1845,3633,6414,6459,9479,1862,3733
3621,12875,1619,1772,3560,3758,12410,12671,12908,12912,12931
3622,12827,2543,13939,3502,3679,6322,7842,12625,3583,3871
3623,1846,1882,1875,335,6472,6478,7931,12879,11371,1858
3624,3608,13188,2924,3769,12067,13187,1380,3130,1844,2919
3626,3647,352,3615,3681,7939,9481,9536,10982,11023,12889
3627,678,4448,13632,9816,658,1848,8321,13633,13576,13631
3628,290,12647,274,9460,7854,7994,11056,296,348,755
3629,12794,1865,11371,1813,3646,9525,12825,1808,3708,9539
3630,6396,1844,3715,3700,683,3645,3646,3675,3678,6405
3631,3658,3765,3615,12958,668,1877,3632,3755,287,295
3632,668,1877,3755,9483,13653,352,3615,3681,3754,9469
3633,6414,8190,9631,1862,3620,3733,6424,12883,12888,12945
3634,7946,1871,349,667,699,1876,3615,3730,3738,6442
3635,677,306,637,689,3671,2197,9520,673,790,1888
3636,3754,9480,9497,9526,12786,12881,12926,668,1877,3632
3637,331,7954,278,340,342,1838,7983,12948,1861,3752
3638,7972,1822,279,317,6404,7970,9487,13653,6416,10991
3639,3750,13172,1638,8136,11048,12799,2069,6660,8101,9665
3640,3748,13653,668,1877,3632,3755,6436,6463,7972,11004
3641,680,655,1842,9499,13653,6467,7922,9459,9486,12842
3642,7995,6644,11249,13355,15286,9668,9647,12859,12933,75
3643,349,3687,3738,7952,7998,11015,344,3690,1844,1889
3644,682,708,6409,661,729,8307,8458,652,692,709
3645,683,3700,13653,328,645,3646,668,1877,3632,3755
3646,3700,1865,6437,9477,12826,13653,3675,6416,6440,11023
3647,3626,352,3615,3681,7939,9481,9536,10982,11023,12889
3649,3717,3472,12661,3707,12879,283,11817,304,324,1875
3652,3739,11047,1864,6478,355,694,2168,3613,3706,4127
3654,684,4446,690,2220,3684,9531,4441,650,1804,4492
3655,3736,12781,3760,12790,346,3664,3708,3712,3729,6464
3656,9484,12936,350,358,1806,3655,1808,9539,10985,12837
3657,3694,1836,1742,1812,1829,3429,3516,278,291,331
3658,349,699,3615,3730,7946,7998,9983,1871,3631,12788
3659,12832,1845,345,3634,4114,7946,9498,12885,1871,4394
3660,1832,230,9412,12710,750,2314,4511,6868,3752,6401
3661,1873,1868,7950,3770,7941,352,1821,1824,3681,7939
3662,1844,1889,3601,7970,9487,12812,286,294,308,349
3663,12888,1862,3720,6429,6465,7947,7988,9533,3712,11050
3664,10988,3606,1883,3740,3747,6453,6459,7928,11032,12928
3666,685,2163,6455,289,632,9710,11392,672,1885,11003
3667,686,2167,4475,6404,6758,6769,6839,7969,8282,671
3668,11005,11049,12862,1867,12808,285,1856,346,3612,3729
3669,9468,1875,3689,9494,324,1806,13519,11022,13648,281
3670,7943,12828,379,3675,3778,6394,6440,12803,12838,6448
3671,689,12692,306,637,677,2197,3635,9520,3983,8634
3672,339,12928,9460,3710,4040,7966,9512,9534,9642,11003
3673,1880,12921,3844,1821,4087,71,73,19,3682,3852
3674,9506,9535,10981,315,1839,7959,9456,11024,11025,7984
3675,6440,11023,6448,6437,7970,9477,9487,12812,12826,13653
3676,12789,12811,9475,6437,12826,352,667,1824,1876,3615
3677,9602,13116,1909,6170,12810,504,4058,4059,4624,8106
3678,1826,323,7972,344,1844,279,317,3700,273,294
3679,323,3432,3488,3707,1811,7994,183,1752,1795,7857
3680,6397,3617,6450,7696,12314,12396,3380,123,158,1655
3681,352,9481,9536,10982,3615,7939,9469,9480,11023,11040
3682,504,4058,4059,4624,8106,9045,12117,12120,12785,12821
3683,1726,3459,3526,5994,11454,15210,1205,1517,1525,2781
3684,690,11403,13633,13576,310,640,8321,13632,684,3654
3685,6463,11004,12876,12913,12935,1871,3748,11392,13653,3710
3686,691,4378,2168,6441,310,640,4402,4418,4448,13644
3687,349,7998,7970,9487,12812,13653,273,286,294,308
3689,9494,324,3669,9468,1875,11022,281,9648,1882,3623
3690,7952,6416,349,667,699,1876,3615,3634,3643,3730
3691,1863,12816,1827,1837,10765,6437,9477,12826,3646,3675
3692,12787,9472,12875,9479,1806,1824,1854,1862,3656,3676
3693,7536,10558,10613,13177,13178,15045,12788,12789,13852,1858
3694,3657,1836,1742,1812,1829,3429,3516,278,291,331
3695,3742,9497,12942,6463,11004,12876,12913,12935,9503,3685
3696,1841,9455,12960,339,3710,8001,9534,9642,12786,13144
3697,692,8307,4358,12868,2222,4248,6923,8371,9492,11348
3699,12958,9460,11371,11013,12916,7962,699,1862,3615,3710
3700,3646,13653,683,3645,6416,668,1877,3632,3755,6463
3701,7949,11057,13959,11607,8333,9532,352,1734,3676,3681
3703,3719,6431,1340,1521,2180,3021,4213,4405,4430,5685
3704,8000,278,296,340,342,348,1838,7983,7989,11064
3705,11006,4679,6863,9910,2183,4100,6840,7459,7964,8162
3706,694,2246,4348,11052,12918,717,4475,6758,6769,6839
3707,323,279,302,317,273,294,349,3614,3678,3679
3708,10992,346,3729,6464,12790,11050,3699,6453,1853,1867
3709,9534,10999,11056,12788,299,3757,9475,12845,279,317
3710,10995,12916,699,3730,3733,7946,7963,12883,12885,12890
3711,11070,1845,1862,3672,9533,12874,12901,12941,13240,13253
3712,11050,6453,1853,9519,12937,12953,1862,3655,9533,11040
3713,695,13649,1200,1296,1269,1361,2801,2854,5594,5722
3714,75,174,606,785,1301,1370,1390,1397,1489,1500
3715,6396,7948,3630,9522,9514,6454,359,3721,9540,10986
3716,312,353,3616,7934,3769,7984,12897,274,1812,1829
3717,3649,3472,12661,3707,12879,283,11817,304,324,1875
3718,715,6755,9819,13510,13507,6463,11004,12876,12913,12935
3719,3703,6431,1340,1521,2180,3021,4213,4405,4430,5685
3720,6429,6465,7947,7988,12929,12888,11050,1853,9519,12937
3721,359,12891,2207,9476,650,1804,3747,9477,12781,12928
3722,696,9816,9888,13671,718,6413,4336,11043,4358,4401
3723,3725,8003,3658,6438,9477,7966,8001,9512,12843,12891
3724,3699,12781,9460,11371,699,3710,3730,7963,9512,9642
3725,3723,8003,1844,13653,668,1877,3632,3755,6436,6463
3726,6458,6463,11004,12825,12876,12878,12913,12935,13260,339
3727,290,1806,1854,3634,3679,9472,12908,13519,11056,11022
3728,7974,3659,312,353,765,1818,3616,3716,7934,12936
3729,346,6464,3708,10992,1867,12808,12790,1856,11049,12862
3730,699,12812,349,3615,6442,7946,7998,3710,7963,12890
3731,3740,6453,6460,8102,11040,12874,668,1877,3632,3755
3733,12883,3710,3612,6425,12956,10995,11032,12916,7962,7987
3736,12798,3655,9642,12901,4022,4046,12805,13309,13310,339
3737,12848,329,6426,1827,1837,10765,1604,1863,3185,3691
3738,11015,349,7998,323,667,699,1876,3615,3634,3643
3739,3652,1864,962,5245,3503,11047,232,1781,7889,773
3740,1883,6453,7928,8102,3754,7971,9480,9497,9526,11040
3742,3695,9497,12942,6463,11004,12876,12913,12935,9503,3685
3743,662,1859,13283,1831,4479,8295,12835,12957,335,671
3745,753,768,769,1186,1364,1796,2317,2320,3468,3481
3746,357,649,701,4467,6808,6820,8294,11351,249,653
3747,12928,7966,9512,12843,2207,9476,3664,279,317,359
3748,6463,11004,12876,12913,12935,3685,11392,13653,3640,3710
3749,4402,4418,13644,13645,275,631,706,3779,671,675
3750,12799,3639,8136,2069,13294,136,1640,1710,3241,6257
3751,702,604,4329,8362,9830,6866,1276,1443,2333,2805
3752,6401,9463,11031,278,340,342,1838,7983,12948,1812
3753,12809,6463,11004,12876,12913,12935,3685,3748,11392,13653
3754,9526,9480,9497,12786,12926,668,1877,3632,3755,6463
3755,668,1877,3632,9483,13653,352,3615,3681,3754,9469
3757,7932,10999,3615,12786,12958,668,1877,3632,3755,9539
3758,349,699,3615,3730,7946,7998,1871,12950,3658,7970
3759,6399,12886,3766,7951,9642,11017,12874,12881,12891,13144
3760,12781,11371,3605,323,349,3655,6422,7998,12790,7972
3761,9503,684,1845,3654,3658,3695,3742,349,699,1805
3763,12919,7994,187,191,200,214,234,274,1741,1784
3764,7937,12841,6463,11004,12876,12913,12935,3685,3748,11392
3765,3631,10995,11070,9648,282,6460,12916,7962,1862,3710
3766,7951,9642,12886,339,12928,3672,3710,3724,3759,4040
3767,3620,8190,9631,3634,3733,7946,9472,12883,1871,6580
3768,7951,3685,7966,7996,8001,11060,12843,12886,12891,13195
3769,312,353,504,3616,3716,4058,4059,4624,7934,8106
3770,7941,1821,1873,1868,7950,1853,9519,12937,12953,3661
3771,704,2179,7991,8367,13547,707,6398,9937,11497,5971
3773,4085,294,314,6354,13367,186,1863,3691,9453,12816
3774,1822,9512,13234,13297,336,11053,3638,9461,279,317
3775,297,303,1879,3604,9510,315,734,779,1839,2259
3776,75,174,606,785,1301,1370,1390,1397,1489,1500
3777,6392,1812,1829,12824,12869,278,320,340,342,351
3778,6394,3675,6440,12838,6437,9477,12826,1813,3618,3629
3779,275,631,706,4402,4418,13644,13645,4471,2168,6441
3780,6400,11061,668,1877,3632,3755,12888,1883,3661,3699
3781,13037,6485,9574,9600,8056,13040,9193,11139,13021,13042
3782,3892,9565,366,394,428,8058,3843,3851,1970,3895
3783,1922,3899,9621,13047,1926,4366,6556,9563,13095,402
3784,404,1932,3931,1922,3803,3899,3922,3923,9592,9621
3785,407,6553,1953,3928,6565,8015,6570,8012,8083,9596
3786,3834,1975,6536,9213,1931,12964,9414,1763,7652,1604
3787,3868,6544,8045,8091,11095,11132,13034,13135,439,1950
3788,13024,3885,75,174,606,785,1301,1370,1390,1397
3789,6522,7677,8027,10749,11083,13041,12990,6283,3405,12355
3790,3911,3893,3907,3940,3955,6490,6545,8084,9577,11102
3791,11080,1948,6548,11142,427,1922,1945,1961,1969,3802
3792,11141,12974,3824,397,13117,3862,12340,396,3894,6569
3793,6557,3845,3903,8030,8099,11084,11087,11153,9581,443
3794,13026,1973,7664,10764,13377,11258,11259,8022,12962,13331
3795,3170,3175,7674,12962,6210,8052,13048,3156,3857,6527
3796,1903,11112,11152,12999,398,1910,3803,3807,3817,3864
3797,3878,3901,9587,9628,436,1963,3798,3920,3876,3954
3798,436,1963,3920,3876,3797,3878,3901,9587,9628,3954
3799,1944,373,1910,3187,3817,3881,3914,3926,3948,8029
3800,1955,6529,11093,12296,13046,398,1922,3864,3899,9547
3802,8082,9554,13127,427,1945,1961,1969,3791,3837,3861
3803,11119,1962,1922,1945,1953,1961,3787,3837,3864,3868
3804,380,1898,3888,8059,1925,1955,3847,3886,6520,9603
3805,3909,6545,8064,9541,9577,13027,1979,3960,11107,1910
3806,9546,370,1970,3835,1910,1919,1945,1961,3803,3807
3807,12999,1945,1961,3837,3864,3900,9620,11110,13008,13120
3808,13102,6558,9575,1945,1961,1976,3837,3863,3900,6493
3809,439,1950,3905,13034,13135,13077,3787,3868,6544,8045
3810,1978,11121,13086,6547,3911,398,1910,1953,3187,3805
3811,1948,6548,11142,1922,1945,1961,3791,3837,3899,3900
3812,445,1962,3803,9546,11119,13105,380,394,1898,1955
3813,12972,2601,5095,11157,11783,13058,7130,7710,9241,11716
3814,4138,6572,7664,10764,12962,13377,13002,13026,1973,3794
3815,403,370,382,400,1926,6547,11103,11134,12998,13067
3816,1914,13011,13101,1897,8022,434,3836,3915,8089,11138
3817,1910,3881,3914,3926,3187,3948,8029,8087,13027,3960
3818,8049,1916,3912,13076,363,369,382,390,400,428
3819,8039,9565,3854,6494,6506,6526,8032,9570,9590,9626
3820,8059,380,1898,3888,1908,3947,8077,9582,13039,1943
3821,368,378,438,1940,12286,433,995,1044,1049,1515
3822,402,6518,9601,361,386,8050,1922,3899,9621,13047
3823,3859,13038,13083,9606,60,86,3155,13104,6515,12961
3824,12974,3862,3894,6569,8021,3792,3090,9252,11141,3165
3825,11109,6527,434,1919,1945,1961,1976,3808,3837,3863
3826,688,700,3181,11499,13533,13799,13800,619,4263,4353
3827,1935,434,13137,1974,6512,395,3884,6567,9589,11139
3828,409,408,450,235,1553,1899,1900,7163,505,1904
3829,469,473,496,532,1835,4088,5952,7909,11326,13555
3830,442,11118,11093,11104,13046,1922,3899,3922,3923,6567
3831,3935,397,1945,1961,1976,3808,3837,3863,3900,6493
3832,1974,8100,13049,434,8031,9605,11139,13042,13085,3854
3833,12961,1967,13079,1922,1976,3841,3863,3899,3922,3923
3834,3786,1975,6536,9213,1931,12964,9414,1763,7652,1604
3835,370,11105,1945,1961,3837,3900,8068,9620,11110,13008
3836,13101,434,1976,3863,6484,6493,6525,9548,13011,426
3837,1945,1961,3900,9620,11110,13008,370,397,3847,6549
3838,1918,9576,1966,13051,3849,3800,11093,11106,13046,8048
3839,3924,3937,8044,9559,13134,12975,13080,6538,3897,3918
3840,3874,11108,12979,8028,398,1922,1945,1953,1961,1976
3841,430,8055,8093,398,1953,1976,3187,3863,3928,3948
3842,3846,3896,13133,425,528,1573,2042,3100,3116,3119
3843,13059,9565,394,3854,6494,6506,6526,8032,9570,9590
3844,19,71,73,3673,12973,13138,397,3935,11115,11718
3845,3903,8030,8099,11084,11087,11153,443,432,11113,3854
3846,3842,3896,425,13133,528,1573,2042,3100,3116,3119
3847,6505,13031,1945,1961,3837,3900,9620,11110,13008,370
3849,3854,6526,8032,9626,11131,12970,12978,13064,8048,3933
3850,449,8013,12981,422,1952,9610,395,9617,6781,11137
3851,3803,8068,11119,1942,6514,8083,9565,9596,11111,12982
3852,8089,11138,3930,13019,12921,13103,410,1942,6514,8083
3853,6495,7126,12355,81,298,12303,14041,14168,62,9261
3854,6526,8032,9626,11131,12970,12978,13064,3933,6508,6570
3855,3880,11139,1974,3854,3865,6512,6526,8032,9626,11131
3856,1901,6541,3877,3916,6542,364,6150,3121,9548,9729
3857,8052,6505,1919,1945,1961,3837,3861,3900,3942,9546
3858,11155,8043,1893,11074,11088,8034,9546,1925,8096,9562
3859,3823,13038,13083,13104,9606,3161,12961,13079,9511,60
3860,3907,3955,6490,8084,13006,1979,3960,3893,3940,8064
3861,3942,9585,11101,13065,8052,427,1945,1961,1969,3791
3862,12974,3824,3894,6569,8021,3090,3165,9252,3792,13117
3863,1976,6493,6525,1945,1961,3808,3837,3900,6568,8020
3864,1955,12999,398,1922,1943,1945,1949,1953,1961,3787
3865,11139,3855,3880,9603,11156,1974,3854,6512,6526,8032
3867,1920,8047,8071,3803,9589,11119,369,1962,12999,377
3868,3787,6544,8045,8091,11095,11132,13034,13135,439,1950
3869,428,9629,1958,3854,6526,8032,9626,11131,12970,12978
3870,8046,373,1943,1953,3952,8086,9553,13068,13093,6570
3871,9196,3156,385,399,1556,6151,7652,9270,12414,14816
3872,3941,7728,8027,9542,11083,11704,13041,427,8085,12987
3873,9552,1959,3904,9556,6570,8012,9565,6489,8038,9555
3874,3840,11108,12979,8028,398,1922,1945,1953,1961,1976
3875,421,1924,384,3892,9586,11136,13125,369,400,445
3876,436,1963,3798,3920,3797,3878,3901,9587,9628,3954
3877,1901,3856,6541,3916,6542,364,6150,14,6562,3121
3878,3797,3901,9587,9628,436,1963,3798,3920,3876,3954
3880,3855,11139,1974,3854,3865,6512,6526,8032,9626,11131
3881,1910,3817,3914,3926,3187,3948,8029,8087,13027,3960
3883,12968,1943,3928,6565,8015,13068,9556,6570,8012,11103
3884,395,6567,9594,13012,432,11113,11104,1919,1922,1945
3885,13024,3788,12294,75,174,606,785,1301,1370,1390
3886,6520,1908,8077,9582,380,1898,3847,6558,9575,3888
3887,1904,235,1933,1899,1900,3082,5120,7163,11764,450
3888,380,1898,8059,1955,3847,3886,6520,6505,13031,1908
3889,6483,3921,4223,8022,598,1914,441,6728,8089,11138
3890,12986,13001,1974,6512,434,3791,3922,3923,8030,9605
3891,1946,8042,13050,9630,11071,6515,400,428,1970,1934
3892,3803,11119,1962,3897,1938,1970,8067,384,1922,1945
3893,3940,11102,3907,3955,6490,8084,13006,3860,3790,3911
3894,6569,8021,3862,12974,3824,3165,3792,9571,9597,13022
3895,366,428,1926,1922,3899,3922,3923,9592,9621,13047
3896,3842,3846,13133,425,528,1573,2042,3100,3116,3119
3897,1945,1961,1976,3808,3811,3837,3863,3892,3900,6493
3898,9544,9599,11137,11146,11076,13098,8061,8062,1953,3928
3899,1922,9621,13047,1926,3783,4366,9563,13095,402,1948
3900,1945,1961,3837,9620,11110,13008,370,397,3847,6549
3901,3797,3878,9587,9628,436,1963,3798,3920,3876,3954
3902,434,1974,1919,1945,1961,1976,3811,3837,3863,3900
3903,8099,3845,8030,11084,11087,11153,443,432,11113,3854
3904,3873,9552,6494,6506,9570,9590,12963,12992,13111,1910
3905,439,1950,3809,13034,13135,13077,3787,3868,6544,8045
3906,11147,3954,6481,9563,9569,11076,11137,13098,1922,1945
3907,3955,6490,8084,13006,3860,3893,3940,8064,11102,13027
3908,6559,9623,9556,7666,12313,1868,1896,1974,3902,6509
3909,9541,3805,6545,9577,13027,3960,9611,1910,1978,3187
3910,1894,8066,8075,432,11113,376,416,431,3854,6526
3911,3790,1910,1978,3810,3817,3881,3893,3907,3914,3926
3912,3818,8049,1916,13076,369,382,390,400,411,451
3914,1910,3817,3881,3926,3187,3948,8029,8087,13027,3960
3915,13044,14,6179,6562,9572,3816,45,47,3086,3104
3916,364,1901,3856,6541,3877,6542,6150,568,1606,3121
3917,11149,11158,11093,11081,369,1926,6762,383,442,1915
3918,12975,13080,8044,3807,6505,12999,372,373,415,427
3920,436,1963,3798,3876,3797,3878,3901,9587,9628,3954
3921,3889,6483,6703,598,6728,8089,11138,9740,13,555
3922,3923,13022,1948,6548,11142,1922,1945,1961,3791,3811
3923,3922,13022,1948,6548,11142,1922,1945,1961,3791,3811
3924,3839,3937,8044,9559,13134,12975,13080,6538,3897,3918
3925,1969,6511,12994,427,1945,1961,3791,3802,3837,3861
3926,1910,3817,3881,3914,3187,3948,8029,8087,13027,3960
3927,3800,13121,6519,398,1922,1943,1949,3791,3864,3899
3928,6565,8015,398,1943,1949,1953,3864,13068,6570,8012
3929,1945,1953,1961,3837,3900,9620,11110,13008,370,397
3930,8089,11138,13019,1892,367,397,3935,1939,3831,3852
3931,404,1932,3784,1922,3803,3899,3922,3923,9592,9621
3932,1971,6528,387,432,8097,11113,395,1895,3196,3884
3933,3854,6526,8032,9626,11131,12970,12978,13064,6508,6570
3934,12985,427,1945,1961,1969,1976,3791,3802,3808,3837
3935,3831,397,1945,1961,1976,3808,3837,3863,3900,6493
3936,13088,3861,3942,9585,11101,11144,13065,8080,412,446
3937,3839,3924,8044,9559,13134,12975,13080,6538,3897,3918
3938,3956,11124,6560,13014,6545,9577,3929,3897,9619,372
3939,1925,12976,6497,380,1898,3858,9562,9604,11112,11143
3940,3893,11102,3907,3955,6490,8084,13006,3860,3790,3911
3941,3872,7728,8027,9542,11083,13041,427,8085,12987,13123
3942,3861,9585,11101,13065,8052,427,1945,1961,1969,3791
3943,377,3803,8039,11119,11133,9565,3949,6501,1962,8058
3945,8088,11103,11134,12998,13067,11127,1953,13076,3870,6517
3947,1969,3925,3952,6511,12994,9555,3929,373,395,427
3948,3187,8029,8087,1910,3817,3881,3914,3926,11096,8093
3949,6501,377,435,3943,8041,3803,8039,11119,11133,9565
3950,6507,10913,12996,12726,229,259,1711,10922,10974,13137
3951,13027,13091,3960,1910,3805,3817,3881,3907,3909,3914
3952,9555,1943,1953,1969,3925,3947,6511,8086,9553,9594
3954,6481,3906,11147,9563,9569,11076,11137,13098,1922,1945
3955,3907,6490,8084,13006,3860,3893,3940,8064,11102,13027
3956,3938,11124,6560,13014,6545,9577,3929,3897,9619,372
3957,412,446,1906,3936,13088,442,3830,11118,432,11113
3958,75,174,606,785,1301,1370,1390,1397,1489,1500
3959,6491,413,13017,377,3949,6501,3861,3942,3943,9585
3960,13027,3860,1910,3817,3881,3907,3914,3926,3955,6490
3962,487,4005,2049,456,465,534,3483,9391,4135,6340
3963,2027,2016,2037,3978,4098,470,516,2048,4104,6624
3965,13256,6589,6651,9663,1844,9660,11183,13293,683,3645
3966,13241,8105,514,2050,6585,6615,8107,8108,8137,13163
3968,12383,2110,6143,6158,9239,13405,3145,3157,6203,6731
3969,6611,13261,9360,10801,10841,7538,10365,10366,611,2735
3970,459,467,481,13276,480,539,2017,2051,2228,3212
3972,4007,6377,7856,3552,10897,208,1562,1777,1787,3430
3973,8182,13241,11246,9674,1998,2041,11220,11234,488,8105
3974,528,2042,8931,10356,204,7658,7822,8504,14913,64
3975,6655,6657,497,2032,2033,9653,9654,13159,13173,9658
3976,525,13200,13199,8119,8120,9684,464,476,485,495
3977,11360,2010,6837,8123,8124,4076,6626,8322,1984,4102
3978,512,1997,2037,3467,3500,3596,6315,9312,9392,9423
3979,4068,8360,11412,13642,13517,4107,4437,5721,7321,9698
3980,4017,12662,3529,6337,3585,6325,6339,7872,9368,9372
3981,537,3585,6325,7872,9368,10959,10961,10975,10977,12691
3983,11207,12692,14658,14744,8634,14149,689,3671,11540,4004
3984,507,527,2040,3999,3585,6325,7872,9368,10959,10961
3985,530,4131,4083,8107,8108,13163,13286,13287,534,3995
3988,4031,11250,2011,4004,4104,6628,12702,12750,13226,3552
3989,6926,8374,611,2735,5950,11677,14143,3532,3969,6611
3990,1341,2887,15078,1266,1355,2795,2904,4119,5875,13278
3991,1991,6650,9639,13152,8149,462,486,2039,6617,11171
3992,3975,4090,7971,9472,13163,13242,524,2052,6579,13173
3993,8110,9650,9852,11359,13625,9651,13170,13217,2044,6588
3994,4061,4038,4060,1983,13184,13176,11186,11223,13782,13783
3995,534,456,465,1999,487,4005,6649,2029,3962,4002
3996,13248,8144,2008,12629,458,8149,452,462,472,6475
3997,491,517,1988,2025,2056,4018,6619,8155,8156,13281
3998,538,11176,615,6620,10819,12468,13074,9896,9707,75
3999,507,527,2040,3984,3585,6325,7872,9368,10959,10961
4002,482,489,487,2049,4005,456,465,534,3995,8164
4004,6628,13304,2045,4125,4123,3988,4031,11250,11246,514
4005,487,3962,2049,456,465,534,3995,482,3483,9391
4006,1756,2045,475,2011,2099,4004,4081,4231,6377,6628
4007,3972,6377,7856,3552,10897,208,1562,1777,1787,3430
4008,491,499,517,1988,2025,2056,3997,4018,4115,4120
4010,483,469,473,496,532,1835,3829,4088,5952,7909
4011,6653,3444,4583,4067,6631,8128,8322,11225,11254,2061
4013,13150,4056,4092,4093,6648,13848,4033,8382,9638,4094
4014,7045,13151,8104,13196,8335,9666,12008,13157,14827,15051
4016,8103,13190,4038,6659,9661,11038,13243,13706,4050,6629
4017,3980,12662,3529,6337,3585,6325,6339,7872,9368,9372
4018,491,517,1988,2025,2056,3997,6619,8155,8156,13281
4019,518,4121,11167,13267,13282,491,517,1988,2025,2056
4020,4111,6612,8148,9718,11162,13262,13268,491,517,1988
4022,4046,12805,13309,13310,6467,7922,9459,9486,12842,12882
4026,13241,3978,11214,8158,13291,512,1997,3482,3534,6317
4028,6634,13416,11238,12380,12381,2082,4294,5213,8675,12256
4029,9371,1728,1737,4293,6729,12726,11246,229,259,1711
4030,2009,13212,1992,3994,4038,4060,8121,13294,1983,4016
4031,3988,11250,2011,4004,4104,6628,12702,12750,13226,3552
4033,8382,9638,4056,4092,4093,6648,13848,4013,13150,6656
4034,13160,13161,533,1981,9633,520,3156,8118,2029,9706
4035,13194,9672,524,9707,13173,538,3998,6589,6651,9663
4036,312,353,3616,3716,6605,7934,9572,13224,13223,13228
4037,6604,499,4115,4120,8154,9696,13222,491,517,1988
4038,3994,4060,1983,4016,4061,13184,13243,8103,13176,11186
4039,4240,13354,13516,2795,2904,4136,6639,8180,11228,13168
4040,3672,3710,12885,13253,3766,4394,6461,10995,13648,12916
4041,4171,7163,11764,505,1904,3184,11267,2120,3082,5120
4042,4113,615,4117,10819,12468,13074,13252,538,2011,3998
4043,461,523,2013,2021,4075,2012,13254,1996,4125,13272
4044,8161,680,3641,3617,6450,6654,9499,4022,4046,6467
4046,4022,12805,13309,13310,6467,7922,9459,9486,12842,12882
4047,9232,11191,2003,2050,3966,4083,530,3985,4131,4135
4048,6655,13173,11183,13293,4055,13158,13197,13273,6589,6651
4050,6629,8167,8170,4016,8139,10772,13190,13243,8103,13706
4055,8105,11183,13293,6655,7946,13197,4048,6463,11004,12876
4056,4092,4093,6648,13848,4013,13150,4033,8382,9638,6656
4057,2006,2051,6578,4071,9719,11163,11246,8111,4117,13209
4058,504,4059,4624,8106,9045,12117,12120,12785,12821,15065
4059,504,4058,4624,8106,9045,12117,12120,12785,12821,15065
4060,3994,4038,1983,4061,13184,13176,11186,11223,13782,13783
4061,3994,13184,13176,4038,4060,1983,8103,11186,11223,13782
4063,6365,7837,10905,4208,7323,1711,2100,2145,3505,4079
4064,493,2063,8119,8120,9685,9684,520,9939,4020,4111
4065,9688,9689,13221,4110,13257,331,3637,7954,3496,248
4066,8126,9693,454,466,468,484,12608,3527,12730,9938
4067,8128,11254,13217,2044,3993,6588,8110,9650,9847,9852
4068,3979,8360,11412,13642,13517,4107,4437,5721,7321,9698
4069,502,3267,780,8414,1623,1987,3268,3311,7806,10861
4070,4112,491,517,1988,2025,2056,3997,4018,6619,8155
4071,9719,11163,6613,499,4115,4120,8154,9696,13222,6604
4072,12889,668,1877,3632,3755,9508,10999,9483,11183,13293
4073,6649,2029,13197,13233,6583,8105,11183,13172,13198,13203
4075,461,523,2013,2021,4043,2012,13254,1996,4125,13272
4076,6626,6625,11199,11200,3977,11360,1984,6780,13156,8322
4077,4078,9466,474,11210,11154,6368,9686,12648,13294,1765
4078,4077,9466,474,11210,11154,6368,9686,12648,13294,1765
4079,7837,9409,10905,12669,7915,3434,9444,12683,12690,4208
4080,6631,6634,2099,6158,9239,12256,6172,12330,4028,6204
4081,1340,1521,2180,3021,4213,4405,4430,5685,8346,9877
4082,454,466,468,484,4066,8126,9693,12608,3527,12730
4083,530,3985,4131,534,3995,2012,2050,3966,4047,6585
4085,490,4341,2005,6833,4362,9407,11280,13367,13389,2149
4086,5291,2012,3965,4008,8175,9645,11195,13254,455,536
4087,3682,1880,3673,668,1877,3632,3755,3780,4029,6400
4088,469,473,496,532,1835,3829,5952,7909,11326,13555
4090,2052,6579,4048,13158,13163,13173,2034,6655,11166,13304
4092,4056,4093,6648,13848,4013,13150,4033,8382,9638,6656
4093,4056,4092,6648,13848,4013,13150,4033,8382,9638,6656
4094,9640,9641,4013,13150,4056,4092,4093,6648,13848,4033
4095,6582,9649,6581,12832,12861,1844,9660,11183,13293,276
4096,8299,7400,9691,10367,8335,9666,12008,13157,14827,15051
4097,9667,9651,13170,7400,2044,3993,4013,6588,8110,9650
4098,470,12680,9374,241,1747,7860,9375,9410,9417,12611
4099,8113,75,174,606,785,1301,1370,1390,1397,1489
4100,4127,9686,1844,3630,355,3613,7459,8162,8887,9460
4101,2001,13219,8175,4135,7915,2049,8121,9371,9372,12605
4102,11235,11280,8322,13666,3977,11360,11241,13389,2010,5716
4103,535,2019,2065,6207,8244,41,70,3148,3195,6158
4104,13226,3978,3988,4031,11214,11250,2003,2027,3963,4026
4105,13227,1986,515,2020,508,6181,70,6139,7671,12280
4107,3979,4068,8360,11412,13642,13517,4067,8128,11254,2061
4108,13236,75,174,606,785,1301,1370,1390,1397,1489
4109,512,1997,3978,514,3529,3980,4017,13241,13255,2069
